 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.463953,15.647010,4096,16,8
par_for,2.393999,9.568298
task,1.163992,19.679256
task_dep,6.102511,3.753617
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.728502,13.252224,4096,16,8
par_for,1.770178,12.940220
task,1.353219,16.927406
task_dep,6.630624,3.454651
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.601289,14.305034,4096,16,8
par_for,1.471666,15.565007
task,1.886967,12.139319
task_dep,6.580108,3.481173
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.537009,14.903293,4096,16,8
par_for,1.634738,14.012330
task,1.288209,17.781664
task_dep,6.134336,3.734144
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.472645,15.554656,4096,16,8
par_for,1.349796,16.970337
task,1.286638,17.803363
task_dep,6.428005,3.563546
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.791566,28.938212,4096,32,8
par_for,0.760197,30.132321
task,0.559444,40.945074
task_dep,0.811514,28.226852
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.824093,27.796002,4096,32,8
par_for,0.724268,31.627112
task,0.560725,40.851581
task_dep,0.872003,26.268818
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.846909,27.047162,4096,32,8
par_for,0.778215,29.434658
task,0.551201,41.557451
task_dep,0.770732,29.720430
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.836002,27.400040,4096,32,8
par_for,0.922502,24.830824
task,0.650541,35.211435
task_dep,0.910622,25.154765
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.830301,27.588192,4096,32,8
par_for,0.798587,28.683764
task,0.630136,36.351653
task_dep,0.901002,25.423344
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.504439,45.409808,4096,64,8
par_for,1.087564,21.062200
task,0.301109,76.073748
task_dep,0.313851,72.985334
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.503016,45.538340,4096,64,8
par_for,0.863033,26.541839
task,0.526834,43.479548
task_dep,0.389770,58.769282
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.609252,37.597708,4096,64,8
par_for,0.659595,34.728125
task,0.290530,78.843852
task_dep,0.335531,68.269365
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.552780,41.438730,4096,64,8
par_for,0.477492,47.972489
task,0.304404,75.250358
task_dep,0.283630,80.762021
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.587283,39.004202,4096,64,8
par_for,0.462382,49.540211
task,0.410499,55.801536
task_dep,0.351492,65.169226
