 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.081678,21.176807,4096,16,8
par_for,1.058597,21.638540
task,0.666573,34.364579
task_dep,3.631711,6.307356
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.967476,23.676548,4096,16,8
par_for,0.963310,23.778937
task,0.665551,34.417315
task_dep,3.763703,6.086159
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.962565,23.797336,4096,16,8
par_for,0.962184,23.806767
task,0.671105,34.132487
task_dep,3.787102,6.048554
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.972176,23.562075,4096,16,8
par_for,0.972196,23.561593
task,0.672836,34.044668
task_dep,3.568357,6.419339
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.971128,23.587510,4096,16,8
par_for,0.972511,23.553959
task,0.666987,34.343235
task_dep,3.637625,6.297101
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.554530,41.307938,4096,32,8
par_for,0.556617,41.153036
task,0.320545,71.461182
task_dep,0.526531,43.504562
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.562348,40.733639,4096,32,8
par_for,0.586841,39.033587
task,0.471592,48.572736
task_dep,0.561800,40.773422
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.557681,41.074530,4096,32,8
par_for,0.551990,41.497998
task,0.322238,71.085529
task_dep,0.509369,44.970319
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.563369,40.659816,4096,32,8
par_for,0.565531,40.504367
task,0.333566,68.671551
task_dep,0.587124,39.014721
