 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.104793,27.323481,2048,16,8
par_for,0.082963,34.513119
task,0.049397,57.965302
task_dep,0.930728,3.076422
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.176258,16.244994,2048,16,8
par_for,0.358428,7.988526
task,0.067925,42.154031
task_dep,0.896169,3.195058
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.136517,20.974058,2048,16,8
par_for,0.123508,23.183211
task,0.061327,46.689263
task_dep,0.803298,3.564445
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.103097,27.772996,2048,16,8
par_for,0.069408,41.253372
task,0.090142,31.764451
task_dep,0.977689,2.928653
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.167141,17.131118,2048,16,8
par_for,0.287770,9.949999
task,0.072388,39.555094
task_dep,0.771731,3.710245
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.085324,33.558177,2048,32,8
par_for,0.160464,17.843944
task,0.064628,44.304420
task_dep,0.145574,19.669101
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.084021,34.078582,2048,32,8
par_for,0.191285,14.968814
task,0.040976,69.877690
task_dep,0.099780,28.696223
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.108257,26.449191,2048,32,8
par_for,0.126974,22.550358
task,0.046530,61.536880
task_dep,0.103345,27.706360
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.085145,33.628653,2048,32,8
par_for,0.093732,30.547894
task,0.036228,79.035478
task_dep,0.142994,20.024008
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.072474,39.508119,2048,32,8
par_for,0.032635,87.737517
task,0.033513,85.438654
task_dep,0.081766,35.018411
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.056226,50.925246,2048,64,8
par_for,0.125929,22.737529
task,0.023814,120.235463
task_dep,0.023223,123.296774
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.056096,51.042991,2048,64,8
par_for,0.032604,87.820923
task,0.022762,125.793162
task_dep,0.022548,126.987608
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.054679,52.365915,2048,64,8
par_for,0.050540,56.654397
task,0.022284,128.491633
task_dep,0.026376,108.557422
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.063544,45.060272,2048,64,8
par_for,0.025471,112.414694
task,0.020907,136.953610
task_dep,0.023984,119.384459
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.060000,47.721904,2048,64,8
par_for,0.088896,32.209665
task,0.028451,100.640222
task_dep,0.045966,62.292067
