 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.113567,25.212559,2048,16,8
par_for,0.116140,24.653914
task,0.075080,38.136563
task_dep,0.470431,6.086571
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.147236,19.447133,2048,16,8
par_for,0.129055,22.186754
task,0.109755,26.088291
task_dep,0.583181,4.909818
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.176504,16.222336,2048,16,8
par_for,0.245494,11.663492
task,0.602254,4.754329
task_dep,1.061092,2.698456
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.112436,25.466244,2048,16,8
par_for,0.100249,28.561894
task,0.088718,32.274464
task_dep,0.902268,3.173460
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.112616,25.425438,2048,16,8
par_for,0.116865,24.500959
task,0.058354,49.068080
task_dep,0.464428,6.165242
