 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.053204,6.727222,1024,16,8
par_for,0.023049,15.528476
task,0.018685,19.155287
task_dep,0.145802,2.454794
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.050022,7.155113,1024,16,8
par_for,0.065961,5.426135
task,0.022432,15.955444
task_dep,0.151180,2.367468
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.059065,6.059676,1024,16,8
par_for,0.029205,12.255193
task,0.016689,21.446019
task_dep,0.138920,2.576406
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.053080,6.742905,1024,16,8
par_for,0.028239,12.674557
task,0.027450,13.038719
task_dep,0.126117,2.837952
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.054386,6.581006,1024,16,8
par_for,0.025310,14.141185
task,0.015300,23.393014
task_dep,0.139562,2.564549
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.025183,14.212543,1024,32,8
par_for,0.013771,25.990303
task,0.008727,41.013028
task_dep,0.016245,22.032404
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.024856,14.399446,1024,32,8
par_for,0.011341,31.559029
task,0.010954,32.674558
task_dep,0.015616,22.919782
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.028844,12.408559,1024,32,8
par_for,0.027253,13.133053
task,0.007518,47.607265
task_dep,0.015969,22.412993
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.026334,13.591300,1024,32,8
par_for,0.011224,31.888181
task,0.008693,41.172757
task_dep,0.016932,21.138301
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.023696,15.104438,1024,32,8
par_for,0.013336,26.838292
task,0.008936,40.053358
task_dep,0.014586,24.538231
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.021319,16.788565,1024,64,8
par_for,0.012192,29.356432
task,0.008296,43.142886
task_dep,0.009807,36.496241
